source,force,target
MQRF_665,0.415126582932101,MQRF_134
MQRF_671,0.421592585619792,MQRF_134
MQRF_675,0.402243990274991,MQRF_134
MQRF_135,1.0,MQRF_135
MQRF_40,0.420887966274905,MQRF_136
MQRF_80,0.454438687725012,MQRF_136
MQRF_91,0.416102631653612,MQRF_136
MQRF_105,0.432457251911816,MQRF_136
MQRF_136,1.0,MQRF_136
MQRF_304,0.400517075520361,MQRF_136
MQRF_338,0.426556368606663,MQRF_136
MQRF_339,0.453863852218824,MQRF_136
MQRF_341,0.431458151297197,MQRF_136
MQRF_348,0.43488932489234,MQRF_136
MQRF_593,0.41746912871981,MQRF_136
MQRF_599,0.405099408834131,MQRF_136
MQRF_137,1.0,MQRF_137
MQRF_449,0.407558788673156,MQRF_137
MQRF_138,1.0,MQRF_138
MQRF_44,0.411259995368845,MQRF_139
MQRF_80,0.483803522337996,MQRF_139
MQRF_87,0.401220884936024,MQRF_139
MQRF_107,0.42273184821647,MQRF_139
MQRF_139,1.0,MQRF_139
MQRF_191,0.653403080601143,MQRF_139
MQRF_305,0.401476846081286,MQRF_139
MQRF_322,0.404780856149265,MQRF_139
MQRF_338,0.415214406860647,MQRF_139
MQRF_372,0.41636392895019,MQRF_139
MQRF_389,0.421175966785633,MQRF_139
MQRF_593,0.550558544223379,MQRF_139
MQRF_140,1.0,MQRF_140
MQRF_109,0.442976197275226,MQRF_141
MQRF_141,1.0,MQRF_141
MQRF_142,1.0,MQRF_142
MQRF_92,0.445350876706233,MQRF_143
MQRF_109,0.404059870684049,MQRF_143
MQRF_112,0.408773806446885,MQRF_143
MQRF_143,1.0,MQRF_143
MQRF_212,0.426156926637905,MQRF_143
MQRF_221,0.406331158868413,MQRF_143
MQRF_229,0.408173273071959,MQRF_143
MQRF_268,0.409935210342498,MQRF_143
MQRF_272,0.585939027543537,MQRF_143
MQRF_273,0.429273282183584,MQRF_143
MQRF_276,0.464809914032599,MQRF_143
MQRF_278,0.450412634516462,MQRF_143
MQRF_293,0.44334919585964,MQRF_143
MQRF_294,0.482132758731456,MQRF_143
MQRF_306,0.432351863487905,MQRF_143
MQRF_351,0.431277020584465,MQRF_143
MQRF_389,0.423622218198672,MQRF_143
MQRF_393,0.448771639699989,MQRF_143
MQRF_426,0.735405705203477,MQRF_143
MQRF_427,0.708858146318978,MQRF_143
MQRF_515,0.458260178115799,MQRF_143
MQRF_538,0.413071156054667,MQRF_143
MQRF_561,0.435323477301954,MQRF_143
MQRF_597,0.427308704084579,MQRF_143
MQRF_598,0.616107007470992,MQRF_143
MQRF_605,0.412615762759602,MQRF_143
MQRF_612,0.414610568268251,MQRF_143
MQRF_617,0.466914571544763,MQRF_143
MQRF_638,0.415074761393431,MQRF_143
MQRF_653,0.408850141692797,MQRF_143
MQRF_657,0.536614712012889,MQRF_143
MQRF_144,1.0,MQRF_144
MQRF_147,0.424909531461419,MQRF_144
MQRF_149,0.45126771909364,MQRF_144
MQRF_145,1.0,MQRF_145
MQRF_146,0.541184194470366,MQRF_145
MQRF_148,0.451954310585655,MQRF_145
MQRF_150,0.585585117259371,MQRF_145
MQRF_152,0.540748450305551,MQRF_145
MQRF_429,0.491457394221849,MQRF_145
MQRF_589,0.520049035271706,MQRF_145
MQRF_616,0.466318440475676,MQRF_145
MQRF_145,0.541184194470366,MQRF_146
MQRF_146,1.0,MQRF_146
MQRF_148,0.405255670883913,MQRF_146
MQRF_150,0.580216589900304,MQRF_146
MQRF_152,0.568775972083243,MQRF_146
MQRF_428,0.498734279120231,MQRF_146
MQRF_429,0.590853539688264,MQRF_146
MQRF_589,0.54232294939641,MQRF_146
MQRF_616,0.42115177904896,MQRF_146
MQRF_144,0.424909531461419,MQRF_147
MQRF_147,1.0,MQRF_147
MQRF_149,0.504906752129904,MQRF_147
MQRF_151,0.474008505820826,MQRF_147
MQRF_566,0.454367589896306,MQRF_147
MQRF_145,0.451954310585655,MQRF_148
MQRF_146,0.405255670883913,MQRF_148
MQRF_148,1.0,MQRF_148
MQRF_150,0.455758959222154,MQRF_148
MQRF_152,0.4783986101754,MQRF_148
MQRF_578,0.570483466353093,MQRF_148
MQRF_589,0.480889307875278,MQRF_148
MQRF_616,0.436586912763329,MQRF_148
MQRF_144,0.45126771909364,MQRF_149
MQRF_147,0.504906752129904,MQRF_149
MQRF_149,1.0,MQRF_149
MQRF_151,0.518139970810874,MQRF_149
MQRF_566,0.608937297363822,MQRF_149
MQRF_145,0.585585117259371,MQRF_150
MQRF_146,0.580216589900304,MQRF_150
MQRF_148,0.455758959222154,MQRF_150
MQRF_150,1.0,MQRF_150
MQRF_152,0.59233074051663,MQRF_150
MQRF_153,0.447212937580452,MQRF_150
MQRF_428,0.516354716002106,MQRF_150
MQRF_429,0.438034610099735,MQRF_150
MQRF_589,0.545962975593764,MQRF_150
MQRF_616,0.544999651240647,MQRF_150
MQRF_147,0.474008505820826,MQRF_151
MQRF_149,0.518139970810874,MQRF_151
MQRF_151,1.0,MQRF_151
MQRF_566,0.73794826519408,MQRF_151
MQRF_145,0.540748450305551,MQRF_152
MQRF_146,0.568775972083243,MQRF_152
MQRF_148,0.4783986101754,MQRF_152
MQRF_150,0.59233074051663,MQRF_152
MQRF_152,1.0,MQRF_152
MQRF_428,0.472003524275496,MQRF_152
MQRF_429,0.494490354155591,MQRF_152
MQRF_589,0.435965633764284,MQRF_152
MQRF_616,0.406584223961556,MQRF_152
MQRF_150,0.447212937580452,MQRF_153
MQRF_153,1.0,MQRF_153
MQRF_154,0.635773933669583,MQRF_153
MQRF_155,0.600290648213195,MQRF_153
MQRF_429,0.431740371399733,MQRF_153
MQRF_616,0.402721292694101,MQRF_153
MQRF_153,0.635773933669583,MQRF_154
MQRF_154,1.0,MQRF_154
MQRF_155,0.546629790301632,MQRF_154
MQRF_153,0.600290648213195,MQRF_155
MQRF_154,0.546629790301632,MQRF_155
MQRF_155,1.0,MQRF_155
MQRF_156,1.0,MQRF_156
MQRF_244,0.414350517981562,MQRF_156
MQRF_157,1.0,MQRF_157
MQRF_158,0.715339049235292,MQRF_157
MQRF_159,0.745654890631185,MQRF_157
MQRF_160,0.651900539877549,MQRF_157
MQRF_161,0.521121901218658,MQRF_157
MQRF_430,0.69445102320644,MQRF_157
MQRF_431,0.732060359522781,MQRF_157
MQRF_157,0.715339049235292,MQRF_158
MQRF_158,1.0,MQRF_158
MQRF_159,0.675990239930735,MQRF_158
MQRF_160,0.509681940113218,MQRF_158
MQRF_161,0.410719712838486,MQRF_158
MQRF_430,0.647072629041755,MQRF_158
MQRF_431,0.685563757712027,MQRF_158
MQRF_157,0.745654890631185,MQRF_159
MQRF_158,0.675990239930735,MQRF_159
MQRF_159,1.0,MQRF_159
MQRF_160,0.703481011850918,MQRF_159
MQRF_161,0.641241183709321,MQRF_159
MQRF_430,0.827376081723107,MQRF_159
MQRF_431,0.843210765753765,MQRF_159
MQRF_157,0.651900539877549,MQRF_160
MQRF_158,0.509681940113218,MQRF_160
MQRF_159,0.703481011850918,MQRF_160
MQRF_160,1.0,MQRF_160
MQRF_161,0.511457832372412,MQRF_160
MQRF_430,0.764278949245589,MQRF_160
MQRF_431,0.759979171624276,MQRF_160
MQRF_157,0.521121901218658,MQRF_161
MQRF_158,0.410719712838486,MQRF_161
MQRF_159,0.641241183709321,MQRF_161
MQRF_160,0.511457832372412,MQRF_161
MQRF_161,1.0,MQRF_161
MQRF_162,0.528747208772559,MQRF_161
MQRF_430,0.601316936518733,MQRF_161
MQRF_431,0.632811855470014,MQRF_161
MQRF_449,0.466711426283204,MQRF_161
MQRF_161,0.528747208772559,MQRF_162
MQRF_162,1.0,MQRF_162
MQRF_449,0.499476023904942,MQRF_162
MQRF_163,1.0,MQRF_163
MQRF_433,0.625897136037083,MQRF_163
MQRF_547,0.412320414353661,MQRF_163
MQRF_596,0.441365062063241,MQRF_163
MQRF_646,0.414121657262406,MQRF_163
MQRF_74,0.403700349001783,MQRF_164
MQRF_164,1.0,MQRF_164
MQRF_167,0.407585313625215,MQRF_164
MQRF_509,0.463919648041157,MQRF_164
MQRF_523,0.416420008394043,MQRF_164
MQRF_632,0.459980452580031,MQRF_164
MQRF_72,0.401360791467649,MQRF_165
MQRF_165,1.0,MQRF_165
MQRF_169,0.421592257906971,MQRF_165
MQRF_449,0.453635130350459,MQRF_165
MQRF_678,0.408485757715803,MQRF_165
MQRF_166,1.0,MQRF_166
MQRF_170,0.657223893707534,MQRF_166
MQRF_451,0.497580119012045,MQRF_166
MQRF_452,0.659808357484755,MQRF_166
MQRF_164,0.407585313625215,MQRF_167
MQRF_167,1.0,MQRF_167
MQRF_236,0.441010043360335,MQRF_167
MQRF_448,0.401340729667315,MQRF_167
MQRF_449,0.410606239372353,MQRF_167
MQRF_485,0.401414328916404,MQRF_167
MQRF_509,0.405534955038081,MQRF_167
MQRF_510,0.404880716630223,MQRF_167
MQRF_523,0.553158015494976,MQRF_167
MQRF_524,0.414796746387662,MQRF_167
MQRF_548,0.404094768005911,MQRF_167
MQRF_570,0.539433984684654,MQRF_167
MQRF_572,0.44776378864334,MQRF_167
MQRF_646,0.56752539807838,MQRF_167
MQRF_72,0.409965818273752,MQRF_168
MQRF_168,1.0,MQRF_168
MQRF_449,0.513410586048313,MQRF_168
MQRF_450,0.601412127399402,MQRF_168
MQRF_165,0.421592257906971,MQRF_169
MQRF_169,1.0,MQRF_169
MQRF_223,0.414970818051336,MQRF_169
MQRF_439,0.476154912967664,MQRF_169
MQRF_449,0.719013134411267,MQRF_169
MQRF_588,0.421447552651338,MQRF_169
MQRF_166,0.657223893707534,MQRF_170
MQRF_170,1.0,MQRF_170
MQRF_449,0.424193044538481,MQRF_170
MQRF_451,0.460207919104124,MQRF_170
MQRF_452,0.586678385182617,MQRF_170
MQRF_171,1.0,MQRF_171
MQRF_172,0.571624775285304,MQRF_171
MQRF_173,0.407455131264104,MQRF_171
MQRF_174,0.667608742474682,MQRF_171
MQRF_175,0.69199861032894,MQRF_171
MQRF_453,0.650590036967069,MQRF_171
MQRF_454,0.635056774874189,MQRF_171
MQRF_455,0.633169923240569,MQRF_171
MQRF_456,0.704322951841616,MQRF_171
MQRF_457,0.591152741432684,MQRF_171
MQRF_458,0.590483715358688,MQRF_171
MQRF_558,0.54449922153785,MQRF_171
MQRF_672,0.604659889405315,MQRF_171
MQRF_109,0.40143202314211,MQRF_172
MQRF_171,0.571624775285304,MQRF_172
MQRF_172,1.0,MQRF_172
MQRF_173,0.536803315603776,MQRF_172
MQRF_174,0.745704969766628,MQRF_172
MQRF_175,0.653253176071571,MQRF_172
MQRF_453,0.581262073281135,MQRF_172
MQRF_454,0.706672866232087,MQRF_172
MQRF_455,0.598724608291275,MQRF_172
MQRF_456,0.657486924896392,MQRF_172
MQRF_457,0.551085799367228,MQRF_172
MQRF_458,0.630683428494947,MQRF_172
MQRF_558,0.663108990594259,MQRF_172
MQRF_672,0.679995635045666,MQRF_172
MQRF_171,0.407455131264104,MQRF_173
MQRF_172,0.536803315603776,MQRF_173
MQRF_173,1.0,MQRF_173
MQRF_174,0.506612900458847,MQRF_173
MQRF_175,0.478907859765641,MQRF_173
MQRF_453,0.411177848960549,MQRF_173
MQRF_454,0.494006833832072,MQRF_173
MQRF_456,0.481644133144205,MQRF_173
MQRF_458,0.509368828924596,MQRF_173
MQRF_548,0.411259714169846,MQRF_173
MQRF_558,0.466942682256993,MQRF_173
MQRF_672,0.425242357713105,MQRF_173
MQRF_171,0.667608742474682,MQRF_174
MQRF_172,0.745704969766628,MQRF_174
MQRF_173,0.506612900458847,MQRF_174
MQRF_174,1.0,MQRF_174
MQRF_175,0.72475700138356,MQRF_174
MQRF_453,0.598534481626196,MQRF_174
MQRF_454,0.744135720424872,MQRF_174
MQRF_455,0.729090863278127,MQRF_174
MQRF_456,0.805969682900673,MQRF_174
MQRF_457,0.572795618697351,MQRF_174
MQRF_458,0.667007273462482,MQRF_174
MQRF_558,0.623668946718966,MQRF_174
MQRF_672,0.670211417605283,MQRF_174
MQRF_171,0.69199861032894,MQRF_175
MQRF_172,0.653253176071571,MQRF_175
MQRF_173,0.478907859765641,MQRF_175
MQRF_174,0.72475700138356,MQRF_175
MQRF_175,1.0,MQRF_175
MQRF_449,0.422083208423365,MQRF_175
MQRF_453,0.743277961323702,MQRF_175
MQRF_454,0.739732177211202,MQRF_175
MQRF_455,0.627319986853571,MQRF_175
MQRF_456,0.742744413105374,MQRF_175
MQRF_457,0.65468518884169,MQRF_175
MQRF_458,0.750908200167209,MQRF_175
MQRF_558,0.579390314970762,MQRF_175
MQRF_672,0.650236206747264,MQRF_175
MQRF_176,1.0,MQRF_176
MQRF_28,0.493130700918998,MQRF_177
MQRF_36,0.409297903783489,MQRF_177
MQRF_60,0.444233868090811,MQRF_177
MQRF_63,0.402295238959079,MQRF_177
MQRF_64,0.448425354269974,MQRF_177
MQRF_68,0.472652134076166,MQRF_177
MQRF_69,0.532207716203301,MQRF_177
MQRF_70,0.474249354907216,MQRF_177
MQRF_80,0.415525019240257,MQRF_177
MQRF_84,0.4505620720683,MQRF_177
MQRF_87,0.435729945478361,MQRF_177
MQRF_88,0.411106958683217,MQRF_177
MQRF_90,0.400769820798207,MQRF_177
MQRF_104,0.409379622058893,MQRF_177
MQRF_105,0.45146818396588,MQRF_177
MQRF_107,0.419997226135448,MQRF_177
MQRF_110,0.440900381331166,MQRF_177
MQRF_112,0.48234040053617,MQRF_177
MQRF_177,1.0,MQRF_177
MQRF_180,0.411854616108643,MQRF_177
MQRF_187,0.411203882188081,MQRF_177
MQRF_190,0.466778839493098,MQRF_177
MQRF_195,0.478178951385775,MQRF_177
MQRF_200,0.525806556554623,MQRF_177
MQRF_208,0.441761995556384,MQRF_177
MQRF_228,0.411592387682249,MQRF_177
MQRF_232,0.424003431722346,MQRF_177
MQRF_234,0.444801555493541,MQRF_177
MQRF_267,0.490620290026772,MQRF_177
MQRF_268,0.423387456271114,MQRF_177
MQRF_294,0.418058292526254,MQRF_177
MQRF_304,0.534648694108322,MQRF_177
MQRF_306,0.519461080524226,MQRF_177
MQRF_312,0.402059796736978,MQRF_177
MQRF_322,0.414664339311948,MQRF_177
MQRF_325,0.457990737578431,MQRF_177
MQRF_336,0.436603694995141,MQRF_177
MQRF_341,0.440054420560151,MQRF_177
MQRF_348,0.424595307191017,MQRF_177
MQRF_350,0.461752287352264,MQRF_177
MQRF_353,0.416869528302437,MQRF_177
MQRF_378,0.412730796288385,MQRF_177
MQRF_380,0.475745183859702,MQRF_177
MQRF_389,0.429005442611865,MQRF_177
MQRF_390,0.436137232025493,MQRF_177
MQRF_391,0.431899267143091,MQRF_177
MQRF_432,0.415621095773398,MQRF_177
MQRF_466,0.419760980964426,MQRF_177
MQRF_469,0.433159287946382,MQRF_177
MQRF_471,0.464847944106727,MQRF_177
MQRF_481,0.446547612235253,MQRF_177
MQRF_483,0.411720634850151,MQRF_177
MQRF_489,0.463458644286191,MQRF_177
MQRF_507,0.401084408450307,MQRF_177
MQRF_508,0.46471286002274,MQRF_177
MQRF_539,0.443794472300144,MQRF_177
MQRF_540,0.485590274008536,MQRF_177
MQRF_548,0.418760481202766,MQRF_177
MQRF_557,0.444341656233437,MQRF_177
MQRF_560,0.433990219384902,MQRF_177
MQRF_562,0.41234959728706,MQRF_177
MQRF_563,0.426722801502847,MQRF_177
MQRF_571,0.406160131289723,MQRF_177
MQRF_579,0.438301829872823,MQRF_177
MQRF_581,0.419122441081469,MQRF_177
MQRF_583,0.432267046215426,MQRF_177
MQRF_590,0.408720161962505,MQRF_177
MQRF_612,0.412674013366078,MQRF_177
MQRF_620,0.487269308347161,MQRF_177
MQRF_632,0.498779237127547,MQRF_177
MQRF_633,0.416303140091279,MQRF_177
MQRF_634,0.422694141816027,MQRF_177
MQRF_641,0.41042587873982,MQRF_177
MQRF_644,0.401617615852035,MQRF_177
MQRF_651,0.464101668615593,MQRF_177
MQRF_652,0.410812568866709,MQRF_177
MQRF_655,0.411618401238769,MQRF_177
MQRF_656,0.444231468498303,MQRF_177
MQRF_657,0.491121517166484,MQRF_177
MQRF_665,0.458004434641385,MQRF_177
MQRF_666,0.40288202633061,MQRF_177
MQRF_668,0.410334397873803,MQRF_177
MQRF_674,0.497628573963219,MQRF_177
MQRF_675,0.439954813679319,MQRF_177
MQRF_676,0.41425581917841,MQRF_177
MQRF_677,0.481552504093531,MQRF_177
MQRF_27,0.442897973490632,MQRF_178
MQRF_28,0.471740266334923,MQRF_178
MQRF_48,0.470997955515802,MQRF_178
MQRF_109,0.404566992915749,MQRF_178
MQRF_178,1.0,MQRF_178
MQRF_180,0.409774206829926,MQRF_178
MQRF_208,0.471235831119483,MQRF_178
MQRF_228,0.408766072604693,MQRF_178
MQRF_230,0.425230494018613,MQRF_178
MQRF_232,0.41016553063711,MQRF_178
MQRF_267,0.451758451970484,MQRF_178
MQRF_268,0.415901985134105,MQRF_178
MQRF_271,0.484254506410872,MQRF_178
MQRF_273,0.421771636674314,MQRF_178
MQRF_283,0.424685771922757,MQRF_178
MQRF_304,0.452870117558178,MQRF_178
MQRF_426,0.446757418043681,MQRF_178
MQRF_427,0.406077182714679,MQRF_178
MQRF_466,0.425581065560409,MQRF_178
MQRF_471,0.482646519791447,MQRF_178
MQRF_495,0.462235009447908,MQRF_178
MQRF_513,0.406958768624214,MQRF_178
MQRF_538,0.492794382007561,MQRF_178
MQRF_560,0.44319983150948,MQRF_178
MQRF_561,0.406650198921999,MQRF_178
MQRF_569,0.455813757789914,MQRF_178
MQRF_579,0.436369690327364,MQRF_178
MQRF_581,0.481459393452973,MQRF_178
MQRF_634,0.408168149163638,MQRF_178
MQRF_651,0.41787010025239,MQRF_178
MQRF_653,0.446063518868802,MQRF_178
MQRF_656,0.439836600365821,MQRF_178
MQRF_179,1.0,MQRF_179
MQRF_263,0.400381935031587,MQRF_179
MQRF_391,0.408321832316468,MQRF_179
MQRF_668,0.431432620670001,MQRF_179
MQRF_27,0.481278877448376,MQRF_180
MQRF_28,0.467247866989547,MQRF_180
MQRF_31,0.417628984571509,MQRF_180
MQRF_33,0.428576483797057,MQRF_180
MQRF_34,0.472374204700351,MQRF_180
MQRF_35,0.418752876590724,MQRF_180
MQRF_40,0.415941074513242,MQRF_180
MQRF_46,0.658060866951305,MQRF_180
MQRF_47,0.621414801505009,MQRF_180
MQRF_48,0.491841612066936,MQRF_180
MQRF_50,0.430801714555627,MQRF_180
MQRF_51,0.414296040946985,MQRF_180
MQRF_52,0.441222367230001,MQRF_180
MQRF_63,0.408473523784983,MQRF_180
MQRF_64,0.414772155145619,MQRF_180
MQRF_69,0.484970844864574,MQRF_180
MQRF_70,0.751471829474823,MQRF_180
MQRF_82,0.43832976976198,MQRF_180
MQRF_84,0.467952594813441,MQRF_180
MQRF_86,0.429547329321821,MQRF_180
MQRF_90,0.411452715120242,MQRF_180
MQRF_92,0.422967638294842,MQRF_180
MQRF_93,0.439764088144355,MQRF_180
MQRF_109,0.446678570108112,MQRF_180
MQRF_110,0.40093112278496,MQRF_180
MQRF_112,0.441255269644019,MQRF_180
MQRF_113,0.454894410744618,MQRF_180
MQRF_127,0.43213625986005,MQRF_180
MQRF_133,0.486007437081628,MQRF_180
MQRF_177,0.411854616108643,MQRF_180
MQRF_178,0.409774206829926,MQRF_180
MQRF_180,1.0,MQRF_180
MQRF_181,0.531477376374238,MQRF_180
MQRF_187,0.473712051382433,MQRF_180
MQRF_190,0.412350792092973,MQRF_180
MQRF_195,0.435493621737557,MQRF_180
MQRF_198,0.437427166378553,MQRF_180
MQRF_200,0.489413134842131,MQRF_180
MQRF_208,0.419705537027302,MQRF_180
MQRF_220,0.405636230137743,MQRF_180
MQRF_224,0.676678034445244,MQRF_180
MQRF_225,0.601574060719416,MQRF_180
MQRF_226,0.419585123193366,MQRF_180
MQRF_227,0.412349596648424,MQRF_180
MQRF_228,0.462283090604343,MQRF_180
MQRF_229,0.401124829207701,MQRF_180
MQRF_230,0.508141273738448,MQRF_180
MQRF_232,0.440354403288943,MQRF_180
MQRF_264,0.411019551725078,MQRF_180
MQRF_267,0.499016702180777,MQRF_180
MQRF_268,0.542113712558858,MQRF_180
MQRF_269,0.643918548830486,MQRF_180
MQRF_270,0.609736478016957,MQRF_180
MQRF_271,0.582468334760611,MQRF_180
MQRF_272,0.507600307879615,MQRF_180
MQRF_273,0.4194809442532,MQRF_180
MQRF_276,0.490616119619546,MQRF_180
MQRF_284,0.574133349812583,MQRF_180
MQRF_285,0.462631315449626,MQRF_180
MQRF_291,0.457150901465578,MQRF_180
MQRF_293,0.440836571506755,MQRF_180
MQRF_294,0.482854243175815,MQRF_180
MQRF_295,0.408005041742061,MQRF_180
MQRF_296,0.436003834491638,MQRF_180
MQRF_302,0.406814828449951,MQRF_180
MQRF_304,0.520687638071267,MQRF_180
MQRF_306,0.46981774107186,MQRF_180
MQRF_308,0.408848100760855,MQRF_180
MQRF_310,0.442150839811939,MQRF_180
MQRF_311,0.400937786810853,MQRF_180
MQRF_312,0.433567935312543,MQRF_180
MQRF_318,0.424169298435456,MQRF_180
MQRF_321,0.422998735002511,MQRF_180
MQRF_322,0.434073009220717,MQRF_180
MQRF_324,0.463591011393839,MQRF_180
MQRF_325,0.496767092839808,MQRF_180
MQRF_329,0.414056316245805,MQRF_180
MQRF_336,0.438490320026554,MQRF_180
MQRF_342,0.419578543904964,MQRF_180
MQRF_351,0.434198129368229,MQRF_180
MQRF_355,0.434043502930768,MQRF_180
MQRF_357,0.428845142870473,MQRF_180
MQRF_358,0.440877946528317,MQRF_180
MQRF_359,0.447206294604782,MQRF_180
MQRF_360,0.491807307426931,MQRF_180
MQRF_361,0.485097569939757,MQRF_180
MQRF_376,0.412686606490347,MQRF_180
MQRF_378,0.449709936791928,MQRF_180
MQRF_379,0.412758729831341,MQRF_180
MQRF_426,0.456807429455115,MQRF_180
MQRF_432,0.461225499369959,MQRF_180
MQRF_445,0.498086461181085,MQRF_180
MQRF_466,0.574133447504877,MQRF_180
MQRF_467,0.507274824259138,MQRF_180
MQRF_468,0.552886967451141,MQRF_180
MQRF_469,0.478216445383409,MQRF_180
MQRF_470,0.557227530059385,MQRF_180
MQRF_471,0.659659876930181,MQRF_180
MQRF_472,0.650603196560631,MQRF_180
MQRF_473,0.480132966906127,MQRF_180
MQRF_474,0.46625757109544,MQRF_180
MQRF_479,0.426097495481029,MQRF_180
MQRF_481,0.614486972951607,MQRF_180
MQRF_489,0.404244059266785,MQRF_180
MQRF_495,0.485721706089427,MQRF_180
MQRF_502,0.421259650967209,MQRF_180
MQRF_504,0.421042638468691,MQRF_180
MQRF_505,0.450492349855564,MQRF_180
MQRF_537,0.752353121527083,MQRF_180
MQRF_538,0.719471138205843,MQRF_180
MQRF_554,0.432405231950047,MQRF_180
MQRF_556,0.424427935534585,MQRF_180
MQRF_557,0.427248434323947,MQRF_180
MQRF_560,0.431900010248211,MQRF_180
MQRF_561,0.509598656140987,MQRF_180
MQRF_563,0.419058775417919,MQRF_180
MQRF_564,0.410064503478969,MQRF_180
MQRF_569,0.60045694497041,MQRF_180
MQRF_571,0.441431534799625,MQRF_180
MQRF_574,0.581322013137763,MQRF_180
MQRF_575,0.451698248905118,MQRF_180
MQRF_579,0.56454149132932,MQRF_180
MQRF_581,0.458123179464765,MQRF_180
MQRF_583,0.590153642886602,MQRF_180
MQRF_586,0.429068633654677,MQRF_180
MQRF_595,0.555114986893013,MQRF_180
MQRF_598,0.50711208008213,MQRF_180
MQRF_601,0.449469972794268,MQRF_180
MQRF_612,0.411467291114495,MQRF_180
MQRF_619,0.40666948325064,MQRF_180
MQRF_620,0.44082732634105,MQRF_180
MQRF_629,0.491181520306813,MQRF_180
MQRF_630,0.468633303745236,MQRF_180
MQRF_631,0.404044868675471,MQRF_180
MQRF_633,0.400855201917272,MQRF_180
MQRF_634,0.499611521641531,MQRF_180
MQRF_635,0.43790951225633,MQRF_180
MQRF_640,0.611816949116546,MQRF_180
MQRF_651,0.595322444677224,MQRF_180
MQRF_652,0.529856294215045,MQRF_180
MQRF_653,0.471261407676954,MQRF_180
MQRF_655,0.43430347042147,MQRF_180
MQRF_656,0.627575413450752,MQRF_180
MQRF_657,0.538175575623254,MQRF_180
MQRF_658,0.426620175100433,MQRF_180
MQRF_662,0.491413841807932,MQRF_180
MQRF_665,0.471842133090477,MQRF_180
MQRF_666,0.467193990283841,MQRF_180
MQRF_667,0.440211354629638,MQRF_180
MQRF_674,0.424005191000273,MQRF_180
MQRF_675,0.698760641122404,MQRF_180
MQRF_677,0.71079096127998,MQRF_180
MQRF_27,0.412251953837665,MQRF_181
MQRF_28,0.423381784101125,MQRF_181
MQRF_31,0.413738368269502,MQRF_181
MQRF_46,0.590084003490767,MQRF_181
MQRF_47,0.422244800275684,MQRF_181
MQRF_48,0.420131725597915,MQRF_181
MQRF_70,0.509083710275289,MQRF_181
MQRF_92,0.449023028881909,MQRF_181
MQRF_93,0.407024830279386,MQRF_181
MQRF_109,0.438304391251956,MQRF_181
MQRF_110,0.426382056831419,MQRF_181
MQRF_180,0.531477376374238,MQRF_181
MQRF_181,1.0,MQRF_181
MQRF_187,0.485092096586239,MQRF_181
MQRF_200,0.439211594173762,MQRF_181
MQRF_224,0.53435457825151,MQRF_181
MQRF_225,0.556455113703622,MQRF_181
MQRF_228,0.447574615748096,MQRF_181
MQRF_230,0.405250892359584,MQRF_181
MQRF_233,0.433861214871153,MQRF_181
MQRF_268,0.43517635896083,MQRF_181
MQRF_269,0.488219462839247,MQRF_181
MQRF_270,0.459561684666716,MQRF_181
MQRF_271,0.571955761366523,MQRF_181
MQRF_272,0.41126956361903,MQRF_181
MQRF_276,0.42807342275026,MQRF_181
MQRF_285,0.435168681136604,MQRF_181
MQRF_288,0.41446070159649,MQRF_181
MQRF_294,0.471631881841884,MQRF_181
MQRF_295,0.416007991708308,MQRF_181
MQRF_306,0.434022645623223,MQRF_181
MQRF_311,0.400730121118569,MQRF_181
MQRF_321,0.40028344668992,MQRF_181
MQRF_322,0.443407942602886,MQRF_181
MQRF_324,0.436670792706756,MQRF_181
MQRF_353,0.418563247054046,MQRF_181
MQRF_361,0.539839848672374,MQRF_181
MQRF_373,0.432910336314424,MQRF_181
MQRF_466,0.522343191618146,MQRF_181
MQRF_467,0.615753662614213,MQRF_181
MQRF_468,0.534842994932424,MQRF_181
MQRF_470,0.503682220201059,MQRF_181
MQRF_471,0.594615204535016,MQRF_181
MQRF_472,0.459755057186196,MQRF_181
MQRF_473,0.705686559397604,MQRF_181
MQRF_474,0.402265113174469,MQRF_181
MQRF_481,0.556136767814801,MQRF_181
MQRF_502,0.409032616782058,MQRF_181
MQRF_503,0.42123722838096,MQRF_181
MQRF_537,0.604209482090332,MQRF_181
MQRF_538,0.443825676943722,MQRF_181
MQRF_551,0.404321825472334,MQRF_181
MQRF_552,0.530946980909455,MQRF_181
MQRF_560,0.43121919232512,MQRF_181
MQRF_561,0.67956893365795,MQRF_181
MQRF_569,0.435756307943313,MQRF_181
MQRF_574,0.455129433706145,MQRF_181
MQRF_575,0.474141708529836,MQRF_181
MQRF_579,0.419761166547024,MQRF_181
MQRF_583,0.697006272280273,MQRF_181
MQRF_586,0.480201852607173,MQRF_181
MQRF_595,0.452730219323938,MQRF_181
MQRF_607,0.487511970243658,MQRF_181
MQRF_608,0.525258055902003,MQRF_181
MQRF_630,0.405131095772192,MQRF_181
MQRF_640,0.627283836056801,MQRF_181
MQRF_650,0.44156800058898,MQRF_181
MQRF_651,0.480662049811339,MQRF_181
MQRF_652,0.476243526580244,MQRF_181
MQRF_653,0.403816259729109,MQRF_181
MQRF_656,0.442309897644461,MQRF_181
MQRF_657,0.401190076991863,MQRF_181
MQRF_662,0.441732817662283,MQRF_181
